Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total,Total2
Mujeres,Castilla y León,De 25 a 54 años,2003T4,16,95
Mujeres,Castilla y León,De 25 a 54 años,2003T3,16,57
Mujeres,Castilla y León,De 25 a 54 años,2003T2,17,0
Mujeres,Castilla y León,De 25 a 54 años,2003T1,16,13
Mujeres,Castilla y León,De 25 a 54 años,2002T4,14,35
Mujeres,Castilla y León,De 25 a 54 años,2002T3,13,98
Mujeres,Castilla y León,De 25 a 54 años,2002T2,15,76
Mujeres,Castilla y León,De 25 a 54 años,2002T1,15,39
Mujeres,Castilla y León,55 y más años,2023T4,9,79
Mujeres,Castilla y León,55 y más años,2023T3,8,72
Mujeres,Castilla y León,55 y más años,2023T2,7,78
Mujeres,Castilla y León,55 y más años,2023T1,9,62
Mujeres,Castilla y León,55 y más años,2022T4,9,45
Mujeres,Castilla y León,55 y más años,2022T3,9,50
Mujeres,Castilla y León,55 y más años,2022T2,9,87
Mujeres,Castilla y León,55 y más años,2022T1,13,61
Mujeres,Castilla y León,55 y más años,2021T4,12,62
Mujeres,Castilla y León,55 y más años,2021T3,12,85
Mujeres,Castilla y León,55 y más años,2021T2,13,91
Mujeres,Castilla y León,55 y más años,2021T1,12,48
Mujeres,Castilla y León,55 y más años,2020T4,13,75
Mujeres,Castilla y León,55 y más años,2020T3,10,64
Mujeres,Castilla y León,55 y más años,2020T2,9,45
Mujeres,Castilla y León,55 y más años,2020T1,12,31
Mujeres,Castilla y León,55 y más años,2019T4,10,71
Mujeres,Castilla y León,55 y más años,2019T3,11,44
Mujeres,Castilla y León,55 y más años,2019T2,11,85
Mujeres,Castilla y León,55 y más años,2019T1,12,87
Mujeres,Castilla y León,55 y más años,2018T4,11,18
Mujeres,Castilla y León,55 y más años,2018T3,9,29
Mujeres,Castilla y León,55 y más años,2018T2,12,87
Mujeres,Castilla y León,55 y más años,2018T1,14,20
Mujeres,Castilla y León,55 y más años,2017T4,13,4
Mujeres,Castilla y León,55 y más años,2017T3,13,11
Mujeres,Castilla y León,55 y más años,2017T2,11,67
Mujeres,Castilla y León,55 y más años,2017T1,12,88
Mujeres,Castilla y León,55 y más años,2016T4,12,49
Mujeres,Castilla y León,55 y más años,2016T3,12,2
Mujeres,Castilla y León,55 y más años,2016T2,13,49
Mujeres,Castilla y León,55 y más años,2016T1,12,42
Mujeres,Castilla y León,55 y más años,2015T4,13,1
Mujeres,Castilla y León,55 y más años,2015T3,13,93
Mujeres,Castilla y León,55 y más años,2015T2,13,21
Mujeres,Castilla y León,55 y más años,2015T1,16,9
Mujeres,Castilla y León,55 y más años,2014T4,16,91
Mujeres,Castilla y León,55 y más años,2014T3,16,83
Mujeres,Castilla y León,55 y más años,2014T2,17,26
Mujeres,Castilla y León,55 y más años,2014T1,19,8
Mujeres,Castilla y León,55 y más años,2013T4,13,9
Mujeres,Castilla y León,55 y más años,2013T3,15,99
Mujeres,Castilla y León,55 y más años,2013T2,15,52
Mujeres,Castilla y León,55 y más años,2013T1,16,47
Mujeres,Castilla y León,55 y más años,2012T4,13,37
Mujeres,Castilla y León,55 y más años,2012T3,15,18
Mujeres,Castilla y León,55 y más años,2012T2,13,28
Mujeres,Castilla y León,55 y más años,2012T1,13,39
Mujeres,Castilla y León,55 y más años,2011T4,10,42
Mujeres,Castilla y León,55 y más años,2011T3,10,11
Mujeres,Castilla y León,55 y más años,2011T2,10,57
Mujeres,Castilla y León,55 y más años,2011T1,11,0
Mujeres,Castilla y León,55 y más años,2010T4,8,54
Mujeres,Castilla y León,55 y más años,2010T3,9,92
Mujeres,Castilla y León,55 y más años,2010T2,10,8
Mujeres,Castilla y León,55 y más años,2010T1,10,86
Mujeres,Castilla y León,55 y más años,2009T4,10,49
Mujeres,Castilla y León,55 y más años,2009T3,10,1
Mujeres,Castilla y León,55 y más años,2009T2,9,60
Mujeres,Castilla y León,55 y más años,2009T1,10,15
Mujeres,Castilla y León,55 y más años,2008T4,8,15
Mujeres,Castilla y León,55 y más años,2008T3,8,62
Mujeres,Castilla y León,55 y más años,2008T2,5,51
Mujeres,Castilla y León,55 y más años,2008T1,6,35
Mujeres,Castilla y León,55 y más años,2007T4,4,71
Mujeres,Castilla y León,55 y más años,2007T3,7,3
Mujeres,Castilla y León,55 y más años,2007T2,7,5
Mujeres,Castilla y León,55 y más años,2007T1,7,38
Mujeres,Castilla y León,55 y más años,2006T4,6,23
Mujeres,Castilla y León,55 y más años,2006T3,6,55
Mujeres,Castilla y León,55 y más años,2006T2,5,65
Mujeres,Castilla y León,55 y más años,2006T1,7,86
Mujeres,Castilla y León,55 y más años,2005T4,6,53
Mujeres,Castilla y León,55 y más años,2005T3,5,53
Mujeres,Castilla y León,55 y más años,2005T2,8,38
Mujeres,Castilla y León,55 y más años,2005T1,9,8
Mujeres,Castilla y León,55 y más años,2004T4,10,38
Mujeres,Castilla y León,55 y más años,2004T3,10,57
Mujeres,Castilla y León,55 y más años,2004T2,8,79
Mujeres,Castilla y León,55 y más años,2004T1,9,28
Mujeres,Castilla y León,55 y más años,2003T4,7,74
Mujeres,Castilla y León,55 y más años,2003T3,7,23
Mujeres,Castilla y León,55 y más años,2003T2,8,41
Mujeres,Castilla y León,55 y más años,2003T1,8,47
Mujeres,Castilla y León,55 y más años,2002T4,6,91
Mujeres,Castilla y León,55 y más años,2002T3,6,82
Mujeres,Castilla y León,55 y más años,2002T2,4,54
Mujeres,Castilla y León,55 y más años,2002T1,6,88
Mujeres,Castilla - La Mancha,Total,2023T4,16,24
Mujeres,Castilla - La Mancha,Total,2023T3,15,11
Mujeres,Castilla - La Mancha,Total,2023T2,16,23
Mujeres,Castilla - La Mancha,Total,2023T1,19,75
Mujeres,Castilla - La Mancha,Total,2022T4,18,50
Mujeres,Castilla - La Mancha,Total,2022T3,19,79
Mujeres,Castilla - La Mancha,Total,2022T2,18,70
Mujeres,Castilla - La Mancha,Total,2022T1,18,45
Mujeres,Castilla - La Mancha,Total,2021T4,18,21
Mujeres,Castilla - La Mancha,Total,2021T3,19,70
Mujeres,Castilla - La Mancha,Total,2021T2,21,63
Mujeres,Castilla - La Mancha,Total,2021T1,23,78
Mujeres,Castilla - La Mancha,Total,2020T4,23,83
Mujeres,Castilla - La Mancha,Total,2020T3,23,25
Mujeres,Castilla - La Mancha,Total,2020T2,20,63
Mujeres,Castilla - La Mancha,Total,2020T1,23,87
Mujeres,Castilla - La Mancha,Total,2019T4,21,92
Mujeres,Castilla - La Mancha,Total,2019T3,21,3
Mujeres,Castilla - La Mancha,Total,2019T2,21,10
Mujeres,Castilla - La Mancha,Total,2019T1,21,1
Mujeres,Castilla - La Mancha,Total,2018T4,21,56
Mujeres,Castilla - La Mancha,Total,2018T3,21,63
Mujeres,Castilla - La Mancha,Total,2018T2,25,68
Mujeres,Castilla - La Mancha,Total,2018T1,27,35
Mujeres,Castilla - La Mancha,Total,2017T4,25,12
Mujeres,Castilla - La Mancha,Total,2017T3,23,88
Mujeres,Castilla - La Mancha,Total,2017T2,27,16
Mujeres,Castilla - La Mancha,Total,2017T1,27,72
Mujeres,Castilla - La Mancha,Total,2016T4,26,75
Mujeres,Castilla - La Mancha,Total,2016T3,26,67
Mujeres,Castilla - La Mancha,Total,2016T2,29,22
Mujeres,Castilla - La Mancha,Total,2016T1,30,23
Mujeres,Castilla - La Mancha,Total,2015T4,29,79
Mujeres,Castilla - La Mancha,Total,2015T3,30,7
Mujeres,Castilla - La Mancha,Total,2015T2,32,75
Mujeres,Castilla - La Mancha,Total,2015T1,32,56
Mujeres,Castilla - La Mancha,Total,2014T4,33,25
Mujeres,Castilla - La Mancha,Total,2014T3,32,32
Mujeres,Castilla - La Mancha,Total,2014T2,32,50
Mujeres,Castilla - La Mancha,Total,2014T1,33,42
Mujeres,Castilla - La Mancha,Total,2013T4,32,21
Mujeres,Castilla - La Mancha,Total,2013T3,32,29
Mujeres,Castilla - La Mancha,Total,2013T2,33,35
Mujeres,Castilla - La Mancha,Total,2013T1,35,19
Mujeres,Castilla - La Mancha,Total,2012T4,35,9
Mujeres,Castilla - La Mancha,Total,2012T3,31,28
Mujeres,Castilla - La Mancha,Total,2012T2,32,41
Mujeres,Castilla - La Mancha,Total,2012T1,30,39
Mujeres,Castilla - La Mancha,Total,2011T4,27,4
Mujeres,Castilla - La Mancha,Total,2011T3,25,1
Mujeres,Castilla - La Mancha,Total,2011T2,26,61
Mujeres,Castilla - La Mancha,Total,2011T1,25,67
Mujeres,Castilla - La Mancha,Total,2010T4,24,84
Mujeres,Castilla - La Mancha,Total,2010T3,23,57
Mujeres,Castilla - La Mancha,Total,2010T2,23,82
Mujeres,Castilla - La Mancha,Total,2010T1,24,36
Mujeres,Castilla - La Mancha,Total,2009T4,21,89
Mujeres,Castilla - La Mancha,Total,2009T3,20,87
Mujeres,Castilla - La Mancha,Total,2009T2,22,35
Mujeres,Castilla - La Mancha,Total,2009T1,20,33
Mujeres,Castilla - La Mancha,Total,2008T4,17,41
Mujeres,Castilla - La Mancha,Total,2008T3,14,82
Mujeres,Castilla - La Mancha,Total,2008T2,14,99
Mujeres,Castilla - La Mancha,Total,2008T1,13,88
Mujeres,Castilla - La Mancha,Total,2007T4,11,97
Mujeres,Castilla - La Mancha,Total,2007T3,10,14
Mujeres,Castilla - La Mancha,Total,2007T2,11,90
Mujeres,Castilla - La Mancha,Total,2007T1,12,26
Mujeres,Castilla - La Mancha,Total,2006T4,13,90
Mujeres,Castilla - La Mancha,Total,2006T3,13,93
Mujeres,Castilla - La Mancha,Total,2006T2,14,80
Mujeres,Castilla - La Mancha,Total,2006T1,16,19
Mujeres,Castilla - La Mancha,Total,2005T4,15,16
Mujeres,Castilla - La Mancha,Total,2005T3,13,79
Mujeres,Castilla - La Mancha,Total,2005T2,15,92
Mujeres,Castilla - La Mancha,Total,2005T1,15,42
Mujeres,Castilla - La Mancha,Total,2004T4,17,15
Mujeres,Castilla - La Mancha,Total,2004T3,15,49
Mujeres,Castilla - La Mancha,Total,2004T2,16,59
Mujeres,Castilla - La Mancha,Total,2004T1,18,5
Mujeres,Castilla - La Mancha,Total,2003T4,16,98
Mujeres,Castilla - La Mancha,Total,2003T3,16,78
Mujeres,Castilla - La Mancha,Total,2003T2,17,11
Mujeres,Castilla - La Mancha,Total,2003T1,17,69
Mujeres,Castilla - La Mancha,Total,2002T4,16,87
Mujeres,Castilla - La Mancha,Total,2002T3,15,16
Mujeres,Castilla - La Mancha,Total,2002T2,14,97
Mujeres,Castilla - La Mancha,Total,2002T1,17,9
Mujeres,Castilla - La Mancha,Menores de 25 años,2023T4,22,67
Mujeres,Castilla - La Mancha,Menores de 25 años,2023T3,31,65
Mujeres,Castilla - La Mancha,Menores de 25 años,2023T2,30,77
Mujeres,Castilla - La Mancha,Menores de 25 años,2023T1,34,98
Mujeres,Castilla - La Mancha,Menores de 25 años,2022T4,37,71
Mujeres,Castilla - La Mancha,Menores de 25 años,2022T3,37,37
Mujeres,Castilla - La Mancha,Menores de 25 años,2022T2,45,57
Mujeres,Castilla - La Mancha,Menores de 25 años,2022T1,39,73
Mujeres,Castilla - La Mancha,Menores de 25 años,2021T4,31,47
Mujeres,Castilla - La Mancha,Menores de 25 años,2021T3,46,14
Mujeres,Castilla - La Mancha,Menores de 25 años,2021T2,47,30
Mujeres,Castilla - La Mancha,Menores de 25 años,2021T1,46,20
Mujeres,Castilla - La Mancha,Menores de 25 años,2020T4,46,36
Mujeres,Castilla - La Mancha,Menores de 25 años,2020T3,40,82
Mujeres,Castilla - La Mancha,Menores de 25 años,2020T2,41,96
Mujeres,Castilla - La Mancha,Menores de 25 años,2020T1,43,67
Mujeres,Castilla - La Mancha,Menores de 25 años,2019T4,47,99
Mujeres,Castilla - La Mancha,Menores de 25 años,2019T3,42,7
Mujeres,Castilla - La Mancha,Menores de 25 años,2019T2,44,65
Mujeres,Castilla - La Mancha,Menores de 25 años,2019T1,44,36
Mujeres,Castilla - La Mancha,Menores de 25 años,2018T4,47,9
Mujeres,Castilla - La Mancha,Menores de 25 años,2018T3,46,33
Mujeres,Castilla - La Mancha,Menores de 25 años,2018T2,52,51
Mujeres,Castilla - La Mancha,Menores de 25 años,2018T1,49,34
Mujeres,Castilla - La Mancha,Menores de 25 años,2017T4,52,17
Mujeres,Castilla - La Mancha,Menores de 25 años,2017T3,43,12
Mujeres,Castilla - La Mancha,Menores de 25 años,2017T2,53,0
Mujeres,Castilla - La Mancha,Menores de 25 años,2017T1,53,14
Mujeres,Castilla - La Mancha,Menores de 25 años,2016T4,58,15
Mujeres,Castilla - La Mancha,Menores de 25 años,2016T3,52,43
Mujeres,Castilla - La Mancha,Menores de 25 años,2016T2,53,80
Mujeres,Castilla - La Mancha,Menores de 25 años,2016T1,58,30
Mujeres,Castilla - La Mancha,Menores de 25 años,2015T4,58,15
Mujeres,Castilla - La Mancha,Menores de 25 años,2015T3,57,49
Mujeres,Castilla - La Mancha,Menores de 25 años,2015T2,63,69
Mujeres,Castilla - La Mancha,Menores de 25 años,2015T1,63,51
Mujeres,Castilla - La Mancha,Menores de 25 años,2014T4,59,36
Mujeres,Castilla - La Mancha,Menores de 25 años,2014T3,59,78
Mujeres,Castilla - La Mancha,Menores de 25 años,2014T2,58,50
Mujeres,Castilla - La Mancha,Menores de 25 años,2014T1,60,74
Mujeres,Castilla - La Mancha,Menores de 25 años,2013T4,58,66
Mujeres,Castilla - La Mancha,Menores de 25 años,2013T3,59,96
Mujeres,Castilla - La Mancha,Menores de 25 años,2013T2,64,19
Mujeres,Castilla - La Mancha,Menores de 25 años,2013T1,69,13
Mujeres,Castilla - La Mancha,Menores de 25 años,2012T4,58,0
Mujeres,Castilla - La Mancha,Menores de 25 años,2012T3,53,40
Mujeres,Castilla - La Mancha,Menores de 25 años,2012T2,58,36
Mujeres,Castilla - La Mancha,Menores de 25 años,2012T1,54,35
Mujeres,Castilla - La Mancha,Menores de 25 años,2011T4,45,72
Mujeres,Castilla - La Mancha,Menores de 25 años,2011T3,46,64
Mujeres,Castilla - La Mancha,Menores de 25 años,2011T2,52,39
Mujeres,Castilla - La Mancha,Menores de 25 años,2011T1,54,44
Mujeres,Castilla - La Mancha,Menores de 25 años,2010T4,46,1
Mujeres,Castilla - La Mancha,Menores de 25 años,2010T3,45,86
Mujeres,Castilla - La Mancha,Menores de 25 años,2010T2,41,21
Mujeres,Castilla - La Mancha,Menores de 25 años,2010T1,39,67
Mujeres,Castilla - La Mancha,Menores de 25 años,2009T4,35,30
Mujeres,Castilla - La Mancha,Menores de 25 años,2009T3,40,62
Mujeres,Castilla - La Mancha,Menores de 25 años,2009T2,39,39
Mujeres,Castilla - La Mancha,Menores de 25 años,2009T1,35,9
Mujeres,Castilla - La Mancha,Menores de 25 años,2008T4,31,87
Mujeres,Castilla - La Mancha,Menores de 25 años,2008T3,26,43
Mujeres,Castilla - La Mancha,Menores de 25 años,2008T2,25,96
Mujeres,Castilla - La Mancha,Menores de 25 años,2008T1,20,54
Mujeres,Castilla - La Mancha,Menores de 25 años,2007T4,20,71
Mujeres,Castilla - La Mancha,Menores de 25 años,2007T3,19,50
Mujeres,Castilla - La Mancha,Menores de 25 años,2007T2,22,46
Mujeres,Castilla - La Mancha,Menores de 25 años,2007T1,20,50
Mujeres,Castilla - La Mancha,Menores de 25 años,2006T4,23,66
Mujeres,Castilla - La Mancha,Menores de 25 años,2006T3,22,65
Mujeres,Castilla - La Mancha,Menores de 25 años,2006T2,23,58
Mujeres,Castilla - La Mancha,Menores de 25 años,2006T1,24,25
Mujeres,Castilla - La Mancha,Menores de 25 años,2005T4,26,54
Mujeres,Castilla - La Mancha,Menores de 25 años,2005T3,25,86
Mujeres,Castilla - La Mancha,Menores de 25 años,2005T2,26,47
Mujeres,Castilla - La Mancha,Menores de 25 años,2005T1,25,38
Mujeres,Castilla - La Mancha,Menores de 25 años,2004T4,24,95
Mujeres,Castilla - La Mancha,Menores de 25 años,2004T3,22,93
Mujeres,Castilla - La Mancha,Menores de 25 años,2004T2,22,84
Mujeres,Castilla - La Mancha,Menores de 25 años,2004T1,25,75
Mujeres,Castilla - La Mancha,Menores de 25 años,2003T4,26,46
Mujeres,Castilla - La Mancha,Menores de 25 años,2003T3,26,43
Mujeres,Castilla - La Mancha,Menores de 25 años,2003T2,23,39
Mujeres,Castilla - La Mancha,Menores de 25 años,2003T1,27,46
Mujeres,Castilla - La Mancha,Menores de 25 años,2002T4,25,27
Mujeres,Castilla - La Mancha,Menores de 25 años,2002T3,22,33
Mujeres,Castilla - La Mancha,Menores de 25 años,2002T2,25,39
Mujeres,Castilla - La Mancha,Menores de 25 años,2002T1,29,24
Mujeres,Castilla - La Mancha,25 y más años,2023T4,15,80
Mujeres,Castilla - La Mancha,25 y más años,2023T3,13,83
Mujeres,Castilla - La Mancha,25 y más años,2023T2,15,12
Mujeres,Castilla - La Mancha,25 y más años,2023T1,18,59
Mujeres,Castilla - La Mancha,25 y más años,2022T4,17,11
Mujeres,Castilla - La Mancha,25 y más años,2022T3,18,48
Mujeres,Castilla - La Mancha,25 y más años,2022T2,16,97
Mujeres,Castilla - La Mancha,25 y más años,2022T1,17,7
Mujeres,Castilla - La Mancha,25 y más años,2021T4,17,36
Mujeres,Castilla - La Mancha,25 y más años,2021T3,17,55
Mujeres,Castilla - La Mancha,25 y más años,2021T2,19,93
Mujeres,Castilla - La Mancha,25 y más años,2021T1,22,28
Mujeres,Castilla - La Mancha,25 y más años,2020T4,22,41
Mujeres,Castilla - La Mancha,25 y más años,2020T3,21,91
Mujeres,Castilla - La Mancha,25 y más años,2020T2,19,36
Mujeres,Castilla - La Mancha,25 y más años,2020T1,22,48
Mujeres,Castilla - La Mancha,25 y más años,2019T4,19,99
Mujeres,Castilla - La Mancha,25 y más años,2019T3,19,36
Mujeres,Castilla - La Mancha,25 y más años,2019T2,19,27
Mujeres,Castilla - La Mancha,25 y más años,2019T1,19,36
Mujeres,Castilla - La Mancha,25 y más años,2018T4,19,62
Mujeres,Castilla - La Mancha,25 y más años,2018T3,19,72
Mujeres,Castilla - La Mancha,25 y más años,2018T2,23,52
Mujeres,Castilla - La Mancha,25 y más años,2018T1,25,55
Mujeres,Castilla - La Mancha,25 y más años,2017T4,22,85
Mujeres,Castilla - La Mancha,25 y más años,2017T3,22,39
Mujeres,Castilla - La Mancha,25 y más años,2017T2,25,13
Mujeres,Castilla - La Mancha,25 y más años,2017T1,25,82
Mujeres,Castilla - La Mancha,25 y más años,2016T4,24,20
Mujeres,Castilla - La Mancha,25 y más años,2016T3,24,34
Mujeres,Castilla - La Mancha,25 y más años,2016T2,27,24
Mujeres,Castilla - La Mancha,25 y más años,2016T1,28,5
Mujeres,Castilla - La Mancha,25 y más años,2015T4,27,26
Mujeres,Castilla - La Mancha,25 y más años,2015T3,27,49
Mujeres,Castilla - La Mancha,25 y más años,2015T2,30,17
Mujeres,Castilla - La Mancha,25 y más años,2015T1,29,80
Mujeres,Castilla - La Mancha,25 y más años,2014T4,30,91
Mujeres,Castilla - La Mancha,25 y más años,2014T3,29,43
Mujeres,Castilla - La Mancha,25 y más años,2014T2,30,10
Mujeres,Castilla - La Mancha,25 y más años,2014T1,31,8
Mujeres,Castilla - La Mancha,25 y más años,2013T4,29,83
Mujeres,Castilla - La Mancha,25 y más años,2013T3,29,47
Mujeres,Castilla - La Mancha,25 y más años,2013T2,30,22
Mujeres,Castilla - La Mancha,25 y más años,2013T1,31,77
Mujeres,Castilla - La Mancha,25 y más años,2012T4,32,82
Mujeres,Castilla - La Mancha,25 y más años,2012T3,28,76
Mujeres,Castilla - La Mancha,25 y más años,2012T2,29,69
Mujeres,Castilla - La Mancha,25 y más años,2012T1,27,72
Mujeres,Castilla - La Mancha,25 y más años,2011T4,24,87
Mujeres,Castilla - La Mancha,25 y más años,2011T3,22,35
Mujeres,Castilla - La Mancha,25 y más años,2011T2,23,57
Mujeres,Castilla - La Mancha,25 y más años,2011T1,22,16
Mujeres,Castilla - La Mancha,25 y más años,2010T4,22,18
Mujeres,Castilla - La Mancha,25 y más años,2010T3,20,53
Mujeres,Castilla - La Mancha,25 y más años,2010T2,21,51
Mujeres,Castilla - La Mancha,25 y más años,2010T1,22,40
Mujeres,Castilla - La Mancha,25 y más años,2009T4,20,16
Mujeres,Castilla - La Mancha,25 y más años,2009T3,17,95
Mujeres,Castilla - La Mancha,25 y más años,2009T2,19,81
Mujeres,Castilla - La Mancha,25 y más años,2009T1,18,10
Mujeres,Castilla - La Mancha,25 y más años,2008T4,15,27
Mujeres,Castilla - La Mancha,25 y más años,2008T3,12,90
Mujeres,Castilla - La Mancha,25 y más años,2008T2,13,15
Mujeres,Castilla - La Mancha,25 y más años,2008T1,12,73
Mujeres,Castilla - La Mancha,25 y más años,2007T4,10,50
Mujeres,Castilla - La Mancha,25 y más años,2007T3,8,54
Mujeres,Castilla - La Mancha,25 y más años,2007T2,10,16
Mujeres,Castilla - La Mancha,25 y más años,2007T1,10,90
Mujeres,Castilla - La Mancha,25 y más años,2006T4,12,25
Mujeres,Castilla - La Mancha,25 y más años,2006T3,12,37
Mujeres,Castilla - La Mancha,25 y más años,2006T2,13,27
Mujeres,Castilla - La Mancha,25 y más años,2006T1,14,79
Mujeres,Castilla - La Mancha,25 y más años,2005T4,13,13
Mujeres,Castilla - La Mancha,25 y más años,2005T3,11,58
Mujeres,Castilla - La Mancha,25 y más años,2005T2,14,1
Mujeres,Castilla - La Mancha,25 y más años,2005T1,13,90
Mujeres,Castilla - La Mancha,25 y más años,2004T4,15,84
Mujeres,Castilla - La Mancha,25 y más años,2004T3,14,19
Mujeres,Castilla - La Mancha,25 y más años,2004T2,15,53
Mujeres,Castilla - La Mancha,25 y más años,2004T1,16,75
Mujeres,Castilla - La Mancha,25 y más años,2003T4,15,26
Mujeres,Castilla - La Mancha,25 y más años,2003T3,14,92
Mujeres,Castilla - La Mancha,25 y más años,2003T2,16,4
Mujeres,Castilla - La Mancha,25 y más años,2003T1,15,96
Mujeres,Castilla - La Mancha,25 y más años,2002T4,15,33
Mujeres,Castilla - La Mancha,25 y más años,2002T3,13,75
Mujeres,Castilla - La Mancha,25 y más años,2002T2,13,9
Mujeres,Castilla - La Mancha,25 y más años,2002T1,14,77
Mujeres,Castilla - La Mancha,De 16 a 19 años,2023T4,54,18
Mujeres,Castilla - La Mancha,De 16 a 19 años,2023T3,47,38
Mujeres,Castilla - La Mancha,De 16 a 19 años,2023T2,39,2
Mujeres,Castilla - La Mancha,De 16 a 19 años,2023T1,47,62
